"g171school","g171province","g171sex","g171age","g171f010","g171f074","g171f076","g171f086","g171f101","g171f124","g171g002","eventtime","status","blank_month","X5","X10","X11","X12","X16","X35"
"2","4","1",26,"1",3.7,8,1,"1","2","1",21,0,0,"2",5,40,0,185,"2"
"2","3","1",29,"1",3.9,8,1,"1","2","0",15,0,6,"2",5,40,0,250,"2"
"2","1","1",29,"1",3.8,8,1,"1","1","0",14,0,13,"2",5,40,10,300,"2"
"2","2","1",28,"1",4,8,2,"1","2","0",21,0,0,"2",5,40,0,250,"1"
"2","4","2",24.58333333,"1",3.4,8,2,"1","2","0",20,0,1,"2",5,40,6,270,"2"
"2","4","1",26.25,"1",3.5,8,1,"1","2","0",21,0,0,"2",5,40,12,430,"2"
"2","5","2",23.83333333,"1",3.9,8,2,"2","2","0",16,0,5,"2",5,40,8,250,"2"
"1","5","1",21.75,"1",3.5,4,2,"2","2","0",19,0,2,"2",5,40,0,140,"2"
"2","5","2",24,"1",3.8,8,2,"2","2","0",20,0,1,"2",5,40,1,220,"2"
"2","3","1",25.83333333,"1",4.1,8,2,"1","2","0",29,0,-8,"2",5,40,12,240,"2"
"1","5","1",25.25,"1",4.1,6,2,"1","2","0",20,0,1,"2",6,40,0,275,"2"
"2","1","2",25.91666667,"1",4.2,8,2,"1","1","0",26,0,-5,"2",5,40,6,350,"2"
"2","5","1",26.16666667,"1",3.5,8,2,"1","2","0",19,0,2,"2",5,40,0,170,"2"
"2","2","2",25.83333333,"1",3.8,8,1,"1","2","0",15,0,12,"2",5,40,0,200,"2"
"1","2","1",25.5,"1",3.4,6,2,"1","2","0",19,0,2,"2",5,40,0,180,"2"
"1","4","1",25.66666667,"1",4.2,6,2,"2","2","0",19,0,2,"2",5,40,11,220,"2"
"2","5","1",26.5,"1",3.5,8,1,"1","2","0",27,0,-6,"2",5.5,44,0,200,"2"
"2","3","2",23.66666667,"1",3.5,8,2,"2","2","0",8,0,13,"2",5,40,0,320,"2"
"2","1","1",28.75,"1",3.7,10,2,"1","2","0",20,0,1,"2",5,35,0,410,"1"
"2","1","1",26.58333333,"1",3.8,8,2,"1","1","0",26,0,-5,"2",5,40,8,416,"2"
"2","1","1",27.58333333,"1",3.6,8,2,"1","2","0",15,0,6,"2",5,40,0,210,"1"
"1","1","1",28.08333333,"1",3.8,6,1,"1","2","0",21,0,0,"2",6,48,0,190,"2"
"2","4","1",26.33333333,"1",2.8,8,2,"1","2","0",12,0,9,"2",5.5,40,6,190,"2"
"2","4","1",27.33333333,"1",3,8,1,"1","2","0",6,0,15,"2",6,40,0,220,"1"
"2","3","2",23.91666667,"1",3.5,8,1,"2","2","0",19,0,2,"2",5,40,5,210,"2"
"2","1","2",25.16666667,"1",3.6,8,1,"1","2","0",20,0,1,"2",5,40,12,270,"2"
"1","3","1",26.25,"1",3.7,8,2,"1","2","0",21,0,0,"2",5,40,10,220,"2"
"2","4","1",26.5,"1",3.8,12,1,"2","2","0",19,0,2,"2",5,40,13,240,"2"
"2","2","1",27.91666667,"1",4,8,2,"2","2","0",19,0,2,"2",5,40,15,230,"2"
"1","2","2",24.08333333,"1",3,6,2,"2","2","0",20,0,1,"2",5,40,0,200,"2"
"2","3","2",23.83333333,"1",3.5,8,1,"2","2","0",7,0,14,"2",5,40,0,160,"1"
"2","2","2",25.66666667,"1",3.8,8,1,"1","1","0",21,0,0,"2",5,40,4,200,"2"
"3","3","1",24.83333333,"1",3.1,8,2,"2","2","1",7,0,14,"2",5,40,0,240,"2"
"2","2","1",26.58333333,"1",2.8,8,2,"1","2","0",23,0,-2,"2",5,40,10,280,"2"
"2","3","1",26.25,"1",4.2,8,2,"1","2","0",12,0,9,"2",5,40,0,250,"2"
"2","4","2",24.91666667,"1",3.9,8,2,"1","2","0",23,0,4,"2",5,40,0,300,"2"
"2","4","1",29.25,"1",3,8,2,"1","1","0",15,0,12,"2",5,40,0,180,"2"
"2","2","1",26.08333333,"1",3.7,8,2,"1","2","0",14,0,7,"2",5,40,5,350,"2"
"2","2","1",30,"2",3.6,4,2,"2","1","0",4,0,23,"2",5,40,0,290,"2"
"2","4","1",30.08333333,"1",2.7,11,2,"1","2","0",13,0,8,"2",5,40,5,240,"1"
"2","1","2",27,"2",3,8,2,"2","2","0",7,0,14,"2",3,27,0,300,"1"
"2","3","2",23.75,"1",4.3,8,1,"2","2","0",23,0,-2,"2",5,40,0,290,"2"
"2","1","2",25,"1",3.6,8,2,"1","2","0",27,0,0,"2",5,40,10,441,"1"
"2","4","1",27.08333333,"1",3.9,8,2,"1","2","0",19,0,2,"2",5,40,5,358,"2"
"2","3","2",24.16666667,"1",3.8,8,2,"2","2","0",8,0,13,"2",5,40,0,200,"2"
"3","2","1",23.75,"1",3.4,8,2,"2","2","0",19,0,2,"2",5,40,14,230,"2"
"2","1","1",27.91666667,"1",4,8,2,"1","2","0",17,0,4,"2",5,40,0,310,"2"
"1","4","2",23,"1",3.5,6,2,"2","2","0",20,0,1,"2",5,40,4,200,"2"
"2","2","1",27.58333333,"1",3.6,8,2,"1","2","0",16,0,5,"2",5,45,5,250,"1"
"1","2","2",22.58333333,"1",4,6,2,"2","2","0",19,0,2,"2",5,40,16,180,"1"
"1","1","1",23.75,"1",3.7,4,2,"1","2","0",13,0,8,"2",5,40,0,240,"2"
"2","2","2",25.25,"1",4,8,1,"2","2","0",19,0,2,"2",5,40,0,200,"2"
"3","3","1",25.5,"1",4,8,2,"2","2","0",19,0,2,"2",5,40,0,230,"2"
"3","1","2",24.83333333,"1",3.5,8,2,"2","2","0",7,0,14,"2",5,40,0,240,"2"
"2","3","1",28.16666667,"1",3.5,8,2,"1","2","0",12,0,9,"2",5,40,0,190,"2"
"2","1","2",27.08333333,"1",3.8,10,2,"2","2","0",22,0,-1,"2",5,40,0,220,"2"
"2","2","1",25.58333333,"1",3.5,8,1,"2","2","0",19,0,2,"2",5,40,0,210,"2"
"2","5","2",24.25,"1",3.5,8,2,"2","2","0",19,0,2,"2",5,40,0,156,"2"
"2","1","1",31.5,"1",3.2,12,2,"1","1","0",33,0,-6,"2",5,40,3,280,"1"
"2","3","2",26,"1",3.9,8,2,"1","1","0",23,0,4,"2",5,40,0,300,"2"
"2","4","1",28.33333333,"1",3.9,8,2,"1","1","0",22,0,-1,"2",5,40,0,350,"2"
"2","4","1",25.83333333,"1",3,8,2,"1","2","0",13,0,8,"2",5,40,12,316,"2"
"2","4","1",25.83333333,"1",4.2,8,2,"1","2","1",2,0,19,"2",6,46,0,250,"2"
"2","2","1",27.25,"1",3.8,10,1,"1","2","0",22,0,-1,"2",5,40,10,180,"1"
"2","2","1",27.41666667,"1",3.8,9,2,"1","1","0",15,0,12,"2",5,45,3,200,"2"
"2","4","1",27.66666667,"1",3,8,2,"1","2","1",6,0,21,"2",5,40,0,200,"1"
"2","2","2",26.83333333,"1",3.4,9,1,"1","1","0",6,0,15,"2",5,40,3,200,"1"
"2","4","1",26.83333333,"1",4.1,8,2,"1","1","0",33,0,-6,"2",5,40,2,170,"2"
"2","1","1",29.91666667,"1",3.9,8,2,"1","2","0",22,0,-1,"2",5,40,0,320,"2"
"2","1","2",25.91666667,"1",3.2,8,2,"1","2","0",21,0,0,"2",5,40,6,341,"2"
"1","3","1",25.33333333,"1",3.3,12,2,"1","2","0",18,0,3,"2",5,40,6,300,"2"
"2","4","2",23.75,"1",3.5,8,2,"2","2","0",26,0,-5,"2",5,40,5,250,"2"
"1","5","1",24.66666667,"1",3.5,4,2,"1","2","0",20,0,1,"2",5,45,4,220,"2"
"2","2","1",27.58333333,"1",3.3,8,2,"1","1","0",27,0,-6,"2",5,40,8,250,"1"
"1","2","1",25.5,"1",3.7,4,2,"1","2","0",7,0,14,"2",5,40,0,145,"2"
"2","5","1",26.58333333,"1",3.4,8,2,"1","2","0",21,0,0,"2",5,40,0,180,"2"
"2","3","2",26.66666667,"2",3.7,4,2,"2","2","0",19,0,2,"2",5,40,7,175,"2"
"2","4","1",27.08333333,"1",3.5,8,2,"1","2","0",7,0,14,"2",5,40,0,220,"2"
"1","4","1",22.5,"1",4,4,2,"2","2","0",19,0,2,"2",5,40,13,230,"2"
"2","1","2",24.33333333,"1",3.5,8,2,"1","2","0",21,0,0,"2",5,40,12,300,"2"
"2","1","1",28.58333333,"1",3.8,8,2,"1","2","0",19,0,2,"2",5,40,3,316,"2"
"2","4","1",25.58333333,"1",3.9,8,2,"1","2","1",3,0,18,"2",5,40,0,200,"2"
"1","2","1",28.91666667,"1",3.7,4,2,"2","2","0",3,0,18,"2",5,40,0,350,"2"
"2","5","1",27.66666667,"1",3.4,10,2,"1","2","0",4,0,17,"2",5,40,0,180,"2"
"2","3","1",27.83333333,"2",2.8,4,2,"2","2","0",5,0,16,"2",6,48,12,150,"2"
"1","4","1",21.58333333,"1",3.1,4,2,"2","2","0",16,0,5,"2",5,40,0,150,"2"
"2","1","2",27.66666667,"1",3.5,8,1,"1","2","0",9,0,12,"2",5,40,2,267,"2"
"2","1","1",29.75,"1",3.6,8,2,"1","2","0",21,0,0,"2",5,40,0,450,"2"
"1","1","2",21.83333333,"1",3,4,2,"2","2","0",4,0,17,"2",5,45,0,180,"1"
"2","3","1",26.91666667,"1",3.6,8,2,"1","1","0",27,0,0,"2",5,40,10,230,"2"
"2","5","1",27.25,"1",3.5,8,1,"1","2","0",6,0,15,"2",5,40,0,270,"2"
"2","5","2",24.58333333,"1",3,8,2,"2","1","0",8,0,19,"1",5,40,16,180,"1"
"1","5","1",24.33333333,"1",4.2,4,2,"1","2","0",27,0,-6,"2",5,40,0,200,"1"
"2","1","2",25.91666667,"1",3.6,8,2,"1","2","0",16,0,5,"2",5,40,0,200,"2"
"1","2","2",22.25,"1",3.8,4,2,"2","2","0",7,0,14,"2",5,40,0,203,"2"
"1","2","2",30.41666667,"1",3.8,5,2,"1","2","0",14,0,13,"2",5,40,1,230,"2"
"2","2","1",25.66666667,"1",3.5,8,1,"1","2","0",22,0,-1,"2",5,40,20,205,"1"
"2","5","2",25.08333333,"1",4,8,2,"2","1","0",19,0,8,"2",5,40,0,220,"2"
"2","3","1",28.08333333,"2",3.5,4,1,"2","2","0",22,0,-1,"2",5,40,0,270,"1"
"2","1","1",27.58333333,"1",3.3,8,2,"1","2","0",23,0,-2,"2",5,45,0,310,"2"
"2","5","2",27.41666667,"1",4,12,1,"2","2","0",19,0,2,"2",5,40,30,417,"1"
"1","2","1",25.16666667,"1",3.8,4,2,"2","2","0",17,0,4,"2",5,40,13,230,"2"
"2","2","2",26,"1",3.4,8,2,"2","2","0",12,0,9,"2",5,40,0,155,"2"
"2","2","1",27.16666667,"1",3.5,8,2,"1","2","0",9,0,12,"2",5,40,0,350,"2"
"1","5","1",25.41666667,"1",3.3,4,2,"1","2","1",2,0,19,"2",5,40,0,200,"2"
"2","4","2",25.66666667,"1",3.8,8,2,"1","2","0",23,0,-2,"2",5,40,0,220,"2"
"2","5","2",24.33333333,"1",3,8,2,"2","2","0",21,0,0,"2",5,40,2,150,"2"
"2","4","1",26.83333333,"1",3.8,8,2,"1","1","0",21,0,0,"2",6,60,20,216,"2"
"3","4","2",24,"1",3.8,8,1,"2","2","0",19,0,2,"2",5,40,0,200,"2"
"2","1","2",26.66666667,"1",4.2,8,2,"1","2","0",9,0,12,"2",5,40,15,230,"2"
"2","1","1",26.75,"1",3.5,8,2,"1","2","0",21,0,0,"2",5,40,12,300,"2"
"2","1","2",25.75,"1",2.5,8,1,"1","2","0",5,0,16,"2",5,40,3,200,"2"
"2","3","1",28.16666667,"2",3.5,4,2,"2","1","0",25,0,2,"2",5,40,8,340,"2"
"2","5","1",27.16666667,"1",3.7,8,2,"1","1","0",22,0,-1,"2",5,40,0,250,"2"
"2","1","1",29.16666667,"1",4.1,8,2,"1","2","0",17,0,10,"2",5,40,0,230,"2"
"1","4","2",21.66666667,"1",3,4,2,"2","2","0",19,0,2,"2",5,40,13,160,"2"
"1","4","1",21.83333333,"1",3.7,4,2,"2","2","0",21,0,0,"2",6,60,0,600,"2"
"2","2","1",28.33333333,"1",3.1,8,2,"1","1","0",10,0,17,"2",5,40,7,200,"1"
"1","1","2",27,"1",3.5,4,2,"2","2","0",15,0,6,"2",5,40,0,200,"2"
"1","2","1",26,"1",3.8,6,2,"1","2","0",18,0,3,"2",5,40,0,266,"1"
"2","3","1",25.58333333,"1",4.1,8,2,"1","2","0",21,0,0,"2",5,40,12,250,"1"
"2","1","1",27.66666667,"1",3.8,8,1,"1","1","0",32,0,-5,"2",5,40,0,450,"2"
"1","2","1",23.58333333,"1",4.2,4,2,"2","1","0",24,0,3,"2",5,40,2,200,"2"
"1","4","1",26,"1",3.3,4,2,"1","2","0",9,0,12,"2",5,40,20,210,"1"
"2","4","2",25.5,"1",3.8,8,1,"1","2","0",2,0,19,"2",5,40,0,300,"2"
"1","4","1",21.83333333,"1",3.5,4,2,"2","2","0",21,0,0,"2",5,40,12,200,"2"
"2","5","1",27.41666667,"1",3.4,8,2,"1","2","0",21,0,0,"2",5,50,10,240,"2"
"2","2","1",27.58333333,"1",3.1,8,2,"1","2","0",20,0,1,"2",5,40,0,230,"2"
"2","1","1",26.5,"1",3.7,8,2,"1","2","0",20,0,1,"2",6,45,2,580,"2"
"2","5","2",24.08333333,"1",4.1,8,2,"2","2","0",9,0,12,"2",5,40,0,180,"2"
"2","3","2",25.66666667,"1",4,8,1,"1","2","0",15,0,6,"2",5,40,0,230,"2"
"2","4","1",27.16666667,"1",3.7,8,1,"1","2","0",16,0,5,"2",5.5,50,10,260,"2"
"2","1","1",27.91666667,"1",3.4,8,2,"1","2","0",24,0,-3,"2",5,40,0,233,"2"
"2","1","2",23.83333333,"1",3,8,2,"2","2","0",19,0,2,"2",5,40,10,190,"2"
"2","1","2",24,"1",4.1,8,2,"2","2","0",7,0,14,"2",5,40,5,250,"2"
"2","1","2",24.91666667,"1",3.4,8,2,"1","2","0",6,0,21,"2",5,40,0,160,"2"
"2","5","1",27.83333333,"1",3.7,8,2,"1","1","0",21,0,6,"2",5,40,5,320,"2"
"2","5","1",27,"1",3.9,8,2,"1","2","0",18,0,3,"2",5,40,10,229,"2"
"2","5","1",28,"2",3.2,8,1,"2","2","0",10,0,11,"2",5,40,3,515,"2"
"2","5","2",24,"1",3.7,8,2,"2","2","0",16,0,5,"2",6,45,0,170,"1"
"2","4","2",27.25,"1",4.1,8,2,"2","2","0",20,0,1,"2",5,40,4,160,"2"
"2","4","1",27.25,"1",2.4,12,1,"1","2","0",23,0,-2,"2",5,40,8,253,"1"
"1","1","1",26.16666667,"1",3.8,6,2,"1","2","0",14,0,7,"2",5,40,12,180,"1"
"2","1","1",29.66666667,"1",3.5,8,2,"1","2","0",21,0,6,"2",5,40,0,300,"2"
"2","3","1",26.83333333,"1",3.5,8,2,"1","2","0",11,0,10,"2",5,40,5,220,"2"
"2","1","2",28.66666667,"1",3.9,8,2,"2","2","0",22,0,-1,"2",5,35,12,330,"1"
"2","3","1",26,"1",3.5,8,2,"1","2","0",6,0,15,"2",5,40,0,200,"2"
"1","2","1",25.75,"1",2.1,6,2,"1","2","0",23,0,-2,"2",5,40,20,300,"1"
"2","2","2",26.08333333,"1",3.5,8,2,"1","2","0",18,0,3,"2",5,40,0,233,"1"
"2","4","1",27.25,"1",3.9,8,2,"1","2","0",21,0,0,"2",5,40,3,416,"2"
"2","2","1",26.08333333,"1",3.9,8,2,"1","2","0",22,0,-1,"2",5,40,4,210,"2"
"2","1","2",24.58333333,"1",3.5,8,1,"1","2","0",16,0,5,"2",5,40,0,230,"2"
"2","4","1",28.5,"1",3.3,8,2,"1","1","0",9,0,18,"2",5,40,0,250,"2"
"2","1","1",28.5,"1",3.2,9,2,"1","1","0",27,0,0,"2",5,40,3,420,"1"
"2","1","1",33.08333333,"1",3.2,8,2,"1","2","0",13,0,8,"2",5,40,0,250,"2"
"2","3","1",27.08333333,"1",3,8,2,"1","2","0",9,0,12,"2",5,40,0,250,"2"
"2","5","1",27.25,"1",3.5,8,2,"1","2","0",23,0,4,"2",5,40,10,250,"2"
"2","1","1",27.41666667,"1",4.1,8,2,"1","2","0",20,0,1,"2",5,40,12,480,"2"
"2","4","1",28.41666667,"1",3.5,8,2,"1","2","0",14,0,13,"2",5,40,10,200,"2"
"2","2","1",25.75,"1",4.1,8,2,"1","2","0",4,0,17,"2",5,40,0,300,"2"
"2","4","2",24.33333333,"1",3.5,8,1,"2","2","0",7,0,14,"2",5,40,5,210,"1"
"2","1","1",23.66666667,"1",4.1,8,2,"2","2","1",16,0,5,"2",5,40,0,200,"2"
"2","4","1",27.5,"1",3.5,8,2,"1","2","0",8,0,13,"2",5,40,8,220,"2"
"1","4","1",24.66666667,"1",3.6,4,1,"1","2","0",20,0,1,"2",5,45,1,230,"2"
"2","3","2",25.5,"1",4,8,2,"1","2","0",7,0,14,"2",5,40,0,240,"2"
"2","5","2",24.16666667,"1",3.8,8,2,"2","2","0",24,0,-3,"2",5,45,5,300,"2"
"2","4","2",23.58333333,"1",3.1,8,2,"2","2","0",10,0,11,"2",5,40,15,270,"2"
"2","4","2",24.58333333,"1",3.5,8,2,"2","2","0",19,0,2,"1",5,40,5,275,"2"
"1","2","2",22.75,"1",4.3,6,2,"2","2","0",11,0,10,"2",5,40,10,160,"2"
"1","2","2",22.25,"1",3.9,4,2,"2","2","0",6,0,15,"2",5,40,0,150,"2"
"2","2","1",26.08333333,"1",3.4,8,2,"1","2","0",18,0,3,"2",5,40,10,250,"1"
"2","1","2",26.33333333,"1",3.6,9,2,"1","2","0",22,0,-1,"2",5,40,0,235,"2"
"2","3","1",28.58333333,"1",3.5,10,1,"1","2","0",21,0,0,"2",5,40,2,300,"2"
"1","3","1",24,"1",4.3,4,2,"1","2","0",28,0,-7,"1",5,40,12,280,"2"
"2","1","1",29.25,"1",3.1,8,2,"1","2","0",16,0,11,"2",5,40,4,300,"2"
"2","2","1",28.75,"2",3.9,4,2,"2","2","0",20,0,1,"2",5,40,8,280,"2"
"2","1","2",27.25,"1",3.6,13,2,"1","2","0",21,0,0,"2",5,40,0,280,"2"
"1","4","2",24.08333333,"1",3,8,1,"2","2","0",20,0,1,"1",5,45,5,250,"2"
"1","3","2",22.25,"1",3.6,4,2,"2","2","0",4,0,17,"2",5,40,0,250,"2"
"2","5","2",25.16666667,"1",4,8,2,"2","2","0",19,0,2,"2",5,40,0,200,"2"
"2","1","2",25.75,"1",4,8,2,"2","1","0",13,0,14,"2",5,40,0,250,"1"
"2","2","2",24.75,"1",3.3,8,2,"1","2","0",19,0,8,"2",5,40,0,260,"2"
"2","1","2",26.91666667,"1",4.1,9,1,"1","1","0",31,0,-4,"2",5,40,0,300,"2"
"2","4","1",27.33333333,"1",3.8,8,2,"1","2","0",13,0,8,"2",5,40,10,208,"2"
"1","3","1",25,"1",3.6,4,2,"1","2","0",2,0,19,"2",5,40,0,258,"2"
"2","3","1",28.33333333,"1",3.4,8,2,"1","2","0",2,0,25,"2",5,40,12,200,"2"
"1","5","2",23.66666667,"1",4.1,8,1,"2","2","0",19,0,2,"1",5,40,2,360,"2"
"2","2","2",27.16666667,"2",3.9,8,2,"2","2","0",20,0,1,"2",5,40,8,470,"2"
"2","1","1",28.58333333,"1",4,8,2,"1","1","0",21,0,0,"2",5,40,0,500,"2"
"2","4","2",24.16666667,"1",3.6,8,2,"2","2","0",4,0,17,"2",6,48,0,150,"2"
"2","4","1",63.58333333,"2",4.1,4,2,"2","2","0",15,0,6,"2",5,40,0,130,"2"
"1","4","1",23.66666667,"1",3.6,4,2,"1","2","0",19,0,2,"2",5,40,1,240,"2"
"2","3","1",26.75,"1",3.9,9,2,"1","2","0",15,0,12,"2",5,40,0,270,"2"
"1","4","1",28.33333333,"1",3,8,1,"1","2","0",6,0,15,"2",5,45,0,185,"2"
"2","5","1",26.33333333,"1",4,8,2,"1","2","0",20,0,1,"2",5,40,0,210,"2"
"2","5","1",29.25,"1",3.4,8,2,"1","2","0",6,0,15,"2",5,40,0,150,"2"
"1","3","1",24.33333333,"1",4.2,4,2,"1","2","1",15,0,6,"2",5,40,0,270,"2"
"3","4","2",23.83333333,"1",3.7,8,2,"2","2","0",7,0,14,"2",5,40,0,200,"2"
"2","2","1",26.16666667,"1",2.9,8,1,"1","2","0",14,0,7,"2",5,40,0,225,"2"
"2","1","2",24.5,"1",3.9,8,1,"2","2","0",7,0,14,"2",5,40,8,195,"1"
"2","4","1",26.66666667,"1",3.4,8,2,"1","1","0",10,0,11,"1",5,40,0,330,"2"
"2","5","1",27.58333333,"1",3.5,8,2,"1","1","0",27,0,0,"2",5,40,15,220,"2"
"1","2","2",25.25,"1",3.8,8,1,"2","2","0",19,0,2,"1",5,54,32,350,"2"
"2","5","1",28.5,"1",4,8,2,"1","1","0",26,0,1,"2",5,52,15,200,"2"
"2","1","2",27.58333333,"1",3.9,10,2,"2","1","0",28,0,-1,"2",5,40,1,210,"1"
"2","4","1",26.08333333,"1",3.9,8,2,"1","2","0",20,0,1,"2",5,40,10,400,"2"
"2","3","2",27.33333333,"1",3.9,8,2,"1","2","0",19,0,8,"2",5,40,0,233,"1"
"2","4","2",23.75,"1",3.8,8,2,"2","2","0",16,0,5,"2",5,40,5,160,"1"
"2","1","2",23.58333333,"1",3.5,8,1,"2","2","0",22,0,-1,"2",5,40,2,240,"2"
"2","1","1",25.91666667,"1",3.9,8,2,"1","2","0",20,0,1,"2",5,52,0,300,"2"
"2","4","2",26.33333333,"1",3.7,10,2,"1","2","0",13,0,8,"2",5,40,0,208,"2"
"2","1","2",26.83333333,"1",3.8,10,2,"2","2","0",3,0,18,"2",5,40,0,200,"2"
"2","3","2",26.08333333,"2",3.5,4,2,"2","2","0",10,0,11,"2",5,45,0,180,"2"
"2","1","1",26.91666667,"2",3.2,4,2,"2","1","0",15,0,6,"2",5,40,2,230,"2"
"2","3","2",24.5,"1",3.4,8,2,"2","2","0",22,0,-1,"1",4,48,4,203,"2"
"2","3","1",27.41666667,"1",3.1,8,2,"1","2","0",13,0,14,"2",5,40,0,210,"2"
"2","2","1",27.91666667,"1",3.9,10,1,"1","2","0",19,0,2,"2",5,52,0,220,"2"
"2","5","1",25.75,"1",3.9,8,2,"1","2","0",23,0,-2,"2",5,40,8,210,"1"
"2","3","2",24.91666667,"1",3.6,8,1,"2","2","0",8,0,13,"2",5,40,0,191,"2"
"2","2","1",25.91666667,"1",3.8,8,2,"1","2","0",22,0,-1,"2",5,40,0,250,"2"
"2","4","2",26.08333333,"1",3.7,8,2,"1","1","0",27,0,0,"2",5,40,0,260,"2"
"2","1","1",28,"1",4,8,2,"1","2","0",25,0,-4,"2",5,40,10,350,"2"
"2","3","1",26.58333333,"1",3.8,8,2,"1","2","0",34,0,-7,"2",5,40,0,210,"2"
"2","3","1",27.83333333,"1",2.8,8,2,"1","1","0",5,0,16,"2",5,40,0,200,"2"
"2","1","1",28.58333333,"1",2.8,8,2,"1","2","0",19,0,2,"2",5,40,0,150,"2"
"2","3","1",26.16666667,"1",3.7,8,1,"2","2","0",19,0,2,"2",5,40,13,230,"2"
"2","1","2",26,"1",3.5,9,2,"1","2","0",27,0,0,"2",5,40,1,300,"1"
"2","4","2",29.16666667,"1",3.2,8,2,"1","2","0",15,0,12,"2",5,40,0,210,"1"
"2","4","1",26.83333333,"1",3.5,8,2,"1","2","0",6,0,15,"2",5,40,20,200,"1"
"2","4","2",24.08333333,"1",4.3,8,2,"2","2","0",19,0,2,"2",5,40,0,200,"2"
"2","4","1",27.16666667,"1",2.9,8,2,"1","2","0",14,0,7,"2",5,40,5,235,"2"
"2","1","2",24,"1",3.7,8,2,"2","2","0",12,0,9,"2",5,40,0,165,"2"
"1","3","2",47,"1",4.2,6,2,"2","2","0",19,0,2,"2",5,40,0,200,"2"
"2","5","1",27.58333333,"1",4.3,8,2,"1","2","0",16,0,5,"2",5,45,0,200,"1"
"1","4","2",24.83333333,"1",3.8,4,1,"1","2","0",5,0,16,"2",5,40,0,160,"2"
"2","4","1",28.25,"1",3.4,8,2,"1","2","0",3,0,18,"2",6,54,0,240,"1"
"2","4","1",27.16666667,"1",3.4,8,2,"1","1","0",5,0,16,"2",5,40,31,250,"2"
"2","4","1",26.66666667,"1",3,8,1,"1","2","0",16,0,11,"2",5,40,0,215,"2"
"2","1","2",24.33333333,"1",3.9,8,1,"2","2","0",22,0,-1,"2",5.5,40,5,205,"2"
"2","3","2",24.16666667,"1",3.6,8,2,"2","2","0",2,0,19,"2",5,40,0,150,"2"
"2","3","2",27.41666667,"1",4.1,8,1,"1","1","0",17,0,4,"2",5,40,0,200,"2"
"2","3","2",25.16666667,"1",3.7,8,2,"1","2","0",8,0,13,"2",5,40,0,160,"2"
"2","5","1",26.75,"1",3.5,8,2,"1","2","0",20,0,1,"2",5,40,12,200,"1"
"2","3","2",27.5,"1",3,8,2,"1","2","0",16,0,5,"2",5,40,0,200,"1"
"2","2","2",26.08333333,"1",3.7,8,2,"1","1","0",17,0,10,"2",5,40,3,180,"2"
"2","5","1",23.91666667,"1",2.7,8,2,"2","2","0",13,0,8,"1",5,40,25,450,"2"
"2","1","2",28.58333333,"1",3.7,8,1,"1","1","0",20,0,7,"2",5,40,10,255,"2"
"2","4","1",25.91666667,"1",3.5,8,1,"1","2","0",21,0,0,"2",5,40,0,200,"2"
"2","4","1",29.41666667,"1",3.4,10,2,"1","1","0",26,0,1,"2",5,55,5,200,"2"
"2","4","1",27.16666667,"1",3.8,8,1,"1","2","0",19,0,2,"2",5,40,5,240,"2"
"1","2","1",24.91666667,"1",2.9,4,2,"1","2","0",19,0,2,"2",5,40,5,240,"2"
"2","4","2",24.5,"1",2.9,8,2,"2","2","0",20,0,1,"2",5,45,0,208,"2"
"2","2","1",26.66666667,"1",3.8,8,2,"1","2","0",22,0,-1,"2",5,40,12,250,"2"
"2","3","1",28.58333333,"1",3,12,2,"1","2","1",20,0,1,"2",5,40,0,180,"2"
"2","3","1",28.16666667,"1",3.5,8,2,"1","1","0",5,0,22,"2",5,40,4,250,"2"
"1","4","1",24.75,"1",3.2,6,2,"1","2","0",20,0,1,"2",5,40,0,280,"2"
"2","3","1",26.75,"1",4.1,8,2,"1","2","0",19,0,2,"2",5,35,15,250,"2"
"2","4","2",26.5,"2",3.9,4,2,"1","1","0",24,0,3,"2",5,40,6,240,"2"
"1","4","2",22.58333333,"1",3,6,2,"2","2","0",19,0,2,"2",6,44,0,230,"2"
"2","3","1",24.16666667,"1",3.8,8,2,"2","2","0",19,0,2,"2",5,40,0,200,"2"
"2","4","2",40.33333333,"1",3,8,2,"2","2","1",19,0,2,"1",5,40,0,250,"2"
"3","2","1",23.91666667,"1",3,8,2,"2","2","0",2,0,19,"2",5,40,0,200,"2"
"2","4","2",25.66666667,"1",3.6,9,2,"2","1","0",23,0,4,"2",5,40,0,200,"1"
"2","2","1",29.58333333,"1",4,9,2,"1","2","0",8,0,19,"2",5,40,0,300,"2"
"2","4","1",33.25,"1",3.8,8,1,"1","1","0",21,0,0,"2",5,40,12,350,"2"
"2","3","1",26.16666667,"1",3.5,8,2,"1","2","0",21,0,0,"1",5,40,10,450,"2"
"2","2","1",26.66666667,"1",3.9,8,1,"1","1","0",22,0,-1,"2",5,40,0,420,"2"
"2","2","1",28.08333333,"1",3.6,8,2,"1","2","0",2,0,25,"2",5,40,0,200,"1"
"2","4","1",28.25,"1",3.3,8,1,"1","2","0",19,0,2,"2",5,40,12,230,"2"
"2","5","2",24,"1",4.2,8,2,"2","2","0",8,0,13,"2",5,50,0,160,"2"
"2","3","1",25.91666667,"1",3,8,1,"1","2","0",3,0,18,"2",5,40,0,161,"2"
"2","5","1",27.91666667,"1",3.5,8,2,"1","2","0",10,0,11,"2",5,40,10,240,"2"
